epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1610813700889,2021-01-16T09.15.00.889,103.947,0.183,-0.183,-0.244
1610813700899,2021-01-16T09.15.00.899,103.957,0.122,-0.122,-0.244
1610813700908,2021-01-16T09.15.00.908,103.966,0.061,-0.183,-0.305
1610813700918,2021-01-16T09.15.00.918,103.976,0.122,-0.183,-0.305
1610813700928,2021-01-16T09.15.00.928,103.986,0.183,-0.122,-0.366
1610813700939,2021-01-16T09.15.00.939,103.997,0.122,-0.122,-0.366
1610813700947,2021-01-16T09.15.00.947,104.005,0.122,-0.183,-0.366
1610813700958,2021-01-16T09.15.00.958,104.016,0.122,-0.244,-0.305
1610813700968,2021-01-16T09.15.00.968,104.026,0.122,-0.061,-0.244
1610813700978,2021-01-16T09.15.00.978,104.036,0.183,-0.183,-0.305
1610813700987,2021-01-16T09.15.00.987,104.045,0.122,-0.244,-0.305
1610813700997,2021-01-16T09.15.00.997,104.055,0.122,-0.183,-0.366
1610813701007,2021-01-16T09.15.01.007,104.065,0.122,-0.183,-0.366
1610813701018,2021-01-16T09.15.01.018,104.076,0.183,-0.244,-0.305
1610813701026,2021-01-16T09.15.01.026,104.084,0.122,-0.305,-0.305
1610813701037,2021-01-16T09.15.01.037,104.095,0.122,-0.244,-0.305
1610813701047,2021-01-16T09.15.01.047,104.105,0.122,-0.122,-0.244
1610813701057,2021-01-16T09.15.01.057,104.115,0.061,-0.122,-0.244
1610813701066,2021-01-16T09.15.01.066,104.124,0.122,-0.183,-0.305
1610813701076,2021-01-16T09.15.01.076,104.134,0.061,-0.183,-0.305
1610813701087,2021-01-16T09.15.01.087,104.145,0.122,-0.183,-0.244
1610813701097,2021-01-16T09.15.01.097,104.155,0.122,-0.244,-0.244
1610813701106,2021-01-16T09.15.01.106,104.164,0.122,-0.183,-0.305
1610813701116,2021-01-16T09.15.01.116,104.174,0.122,-0.122,-0.305
1610813701126,2021-01-16T09.15.01.126,104.184,0.061,-0.183,-0.305
1610813701136,2021-01-16T09.15.01.136,104.194,0.061,-0.244,-0.366
1610813701147,2021-01-16T09.15.01.147,104.205,0.061,-0.183,-0.305
1610813701155,2021-01-16T09.15.01.155,104.213,0.183,-0.061,-0.305
1610813701166,2021-01-16T09.15.01.166,104.224,0.183,-0.183,-0.244
1610813701176,2021-01-16T09.15.01.176,104.234,0.061,-0.183,-0.183
1610813701186,2021-01-16T09.15.01.186,104.244,0.061,-0.183,-0.183
1610813701195,2021-01-16T09.15.01.195,104.253,0.183,-0.183,-0.305
1610813701205,2021-01-16T09.15.01.205,104.263,0.183,-0.061,-0.366
1610813701215,2021-01-16T09.15.01.215,104.273,0.183,-0.244,-0.305
1610813701226,2021-01-16T09.15.01.226,104.284,0.061,-0.244,-0.366
1610813701234,2021-01-16T09.15.01.234,104.292,0.122,-0.183,-0.244
1610813701245,2021-01-16T09.15.01.245,104.303,0.061,-0.183,-0.244
1610813701255,2021-01-16T09.15.01.255,104.313,0.061,-0.244,-0.305
1610813701265,2021-01-16T09.15.01.265,104.323,0.122,-0.305,-0.244
1610813701274,2021-01-16T09.15.01.274,104.332,0.122,-0.244,-0.305
1610813701284,2021-01-16T09.15.01.284,104.342,0.122,-0.183,-0.244
1610813701295,2021-01-16T09.15.01.295,104.353,0.183,-0.183,-0.305
1610813701305,2021-01-16T09.15.01.305,104.363,0.122,-0.183,-0.305
1610813701314,2021-01-16T09.15.01.314,104.372,0.183,-0.183,-0.305
1610813701324,2021-01-16T09.15.01.324,104.382,0.122,-0.183,-0.305
1610813701334,2021-01-16T09.15.01.334,104.392,0.061,-0.122,-0.244
1610813701344,2021-01-16T09.15.01.344,104.402,0.122,-0.122,-0.366
1610813701353,2021-01-16T09.15.01.353,104.411,0.183,-0.183,-0.305
1610813701363,2021-01-16T09.15.01.363,104.421,0.122,-0.244,-0.244
1610813701374,2021-01-16T09.15.01.374,104.432,0.183,-0.183,-0.244
1610813701384,2021-01-16T09.15.01.384,104.442,0.122,-0.061,-0.244
1610813701393,2021-01-16T09.15.01.393,104.451,0.183,-0.183,-0.305
1610813701403,2021-01-16T09.15.01.403,104.461,0.122,-0.244,-0.305
1610813701413,2021-01-16T09.15.01.413,104.471,0.061,-0.183,-0.244
1610813701423,2021-01-16T09.15.01.423,104.481,0.122,-0.244,-0.305
1610813701432,2021-01-16T09.15.01.432,104.490,0.122,-0.183,-0.244
1610813701442,2021-01-16T09.15.01.442,104.500,0.122,-0.183,-0.366
1610813701453,2021-01-16T09.15.01.453,104.511,0.122,-0.183,-0.366
1610813701463,2021-01-16T09.15.01.463,104.521,0.061,-0.122,-0.305
1610813701473,2021-01-16T09.15.01.473,104.531,0.183,-0.183,-0.305
1610813701482,2021-01-16T09.15.01.482,104.540,0.061,-0.183,-0.305
1610813701492,2021-01-16T09.15.01.492,104.550,0.061,-0.122,-0.244
1610813701503,2021-01-16T09.15.01.503,104.561,0.183,-0.183,-0.305
1610813701513,2021-01-16T09.15.01.513,104.571,0.122,-0.122,-0.244
1610813701522,2021-01-16T09.15.01.522,104.580,0.183,-0.183,-0.305
1610813701532,2021-01-16T09.15.01.532,104.590,0.183,-0.244,-0.305
1610813701542,2021-01-16T09.15.01.542,104.600,0.122,-0.061,-0.305
1610813701552,2021-01-16T09.15.01.552,104.610,0.122,-0.122,-0.305
1610813701561,2021-01-16T09.15.01.561,104.619,0.122,-0.122,-0.305
1610813701571,2021-01-16T09.15.01.571,104.629,0.122,-0.244,-0.305
1610813701582,2021-01-16T09.15.01.582,104.640,0.122,-0.244,-0.305
1610813701592,2021-01-16T09.15.01.592,104.650,0.061,-0.183,-0.305
1610813701601,2021-01-16T09.15.01.601,104.659,0.183,-0.183,-0.305
1610813701611,2021-01-16T09.15.01.611,104.669,0.122,-0.122,-0.244
1610813701621,2021-01-16T09.15.01.621,104.679,0.122,-0.183,-0.305
1610813701631,2021-01-16T09.15.01.631,104.689,0.122,-0.183,-0.305
1610813701640,2021-01-16T09.15.01.640,104.698,0.183,-0.183,-0.305
1610813701650,2021-01-16T09.15.01.650,104.708,0.122,-0.244,-0.244
1610813701661,2021-01-16T09.15.01.661,104.719,0.061,-0.122,-0.244
1610813701671,2021-01-16T09.15.01.671,104.729,0.122,-0.122,-0.305
1610813701680,2021-01-16T09.15.01.680,104.738,0.122,-0.183,-0.305
1610813701690,2021-01-16T09.15.01.690,104.748,0.183,-0.183,-0.244
1610813701700,2021-01-16T09.15.01.700,104.758,0.122,-0.183,-0.305
1610813701711,2021-01-16T09.15.01.711,104.769,0.061,-0.183,-0.305
1610813701719,2021-01-16T09.15.01.719,104.777,0.061,-0.183,-0.244
1610813701730,2021-01-16T09.15.01.730,104.788,0.122,-0.183,-0.244
1610813701740,2021-01-16T09.15.01.740,104.798,0.183,-0.183,-0.366
1610813701750,2021-01-16T09.15.01.750,104.808,0.122,-0.061,-0.305
1610813701759,2021-01-16T09.15.01.759,104.817,0.183,-0.183,-0.244
1610813701769,2021-01-16T09.15.01.769,104.827,0.183,-0.183,-0.244
1610813701779,2021-01-16T09.15.01.779,104.837,0.122,-0.183,-0.305
1610813701790,2021-01-16T09.15.01.790,104.848,0.122,-0.122,-0.305
1610813701800,2021-01-16T09.15.01.800,104.858,0.183,-0.183,-0.244
1610813701809,2021-01-16T09.15.01.809,104.867,0.122,-0.122,-0.305
1610813701819,2021-01-16T09.15.01.819,104.877,0.122,-0.183,-0.244
1610813701829,2021-01-16T09.15.01.829,104.887,0.122,-0.122,-0.305
1610813701839,2021-01-16T09.15.01.839,104.897,0.122,-0.183,-0.305
1610813701848,2021-01-16T09.15.01.848,104.906,0.061,-0.183,-0.244
1610813701858,2021-01-16T09.15.01.858,104.916,0.122,-0.183,-0.244
1610813701869,2021-01-16T09.15.01.869,104.927,0.183,-0.183,-0.244
1610813701879,2021-01-16T09.15.01.879,104.937,0.061,-0.183,-0.244
1610813701888,2021-01-16T09.15.01.888,104.946,0.061,-0.183,-0.305
1610813701898,2021-01-16T09.15.01.898,104.956,0.061,-0.122,-0.305
1610813701908,2021-01-16T09.15.01.908,104.966,0.122,-0.122,-0.244
1610813701919,2021-01-16T09.15.01.919,104.977,0.122,-0.244,-0.244
1610813701927,2021-01-16T09.15.01.927,104.985,0.061,-0.183,-0.305
1610813701938,2021-01-16T09.15.01.938,104.996,0.183,-0.122,-0.305
1610813701948,2021-01-16T09.15.01.948,105.006,0.122,-0.122,-0.244
1610813701958,2021-01-16T09.15.01.958,105.016,0.122,-0.244,-0.305
1610813701967,2021-01-16T09.15.01.967,105.025,0.183,-0.244,-0.366
1610813701977,2021-01-16T09.15.01.977,105.035,0.061,-0.122,-0.244
1610813701987,2021-01-16T09.15.01.987,105.045,0.061,-0.244,-0.244
1610813701998,2021-01-16T09.15.01.998,105.056,0.183,-0.244,-0.244
1610813702006,2021-01-16T09.15.02.006,105.064,0.122,-0.183,-0.244
1610813702017,2021-01-16T09.15.02.017,105.075,0.122,-0.061,-0.244
1610813702027,2021-01-16T09.15.02.027,105.085,0.061,-0.244,-0.244
1610813702037,2021-01-16T09.15.02.037,105.095,0.122,-0.183,-0.305
1610813702046,2021-01-16T09.15.02.046,105.104,0.122,-0.183,-0.305
1610813702056,2021-01-16T09.15.02.056,105.114,0.061,-0.122,-0.305
1610813702066,2021-01-16T09.15.02.066,105.124,0.122,-0.183,-0.183
1610813702077,2021-01-16T09.15.02.077,105.135,0.122,-0.244,-0.244
1610813702087,2021-01-16T09.15.02.087,105.145,0.061,-0.183,-0.305
1610813702096,2021-01-16T09.15.02.096,105.154,0.122,-0.183,-0.244
1610813702106,2021-01-16T09.15.02.106,105.164,0.122,-0.183,-0.305
1610813702116,2021-01-16T09.15.02.116,105.174,0.122,-0.183,-0.305
1610813702127,2021-01-16T09.15.02.127,105.185,0.183,-0.122,-0.305
1610813702135,2021-01-16T09.15.02.135,105.193,0.183,-0.183,-0.305
1610813702146,2021-01-16T09.15.02.146,105.204,0.183,-0.183,-0.305
1610813702156,2021-01-16T09.15.02.156,105.214,0.122,-0.183,-0.244
1610813702166,2021-01-16T09.15.02.166,105.224,0.122,-0.122,-0.305
1610813702175,2021-01-16T09.15.02.175,105.233,0.122,-0.183,-0.305
1610813702185,2021-01-16T09.15.02.185,105.243,0.122,-0.183,-0.305
1610813702195,2021-01-16T09.15.02.195,105.253,0.122,-0.244,-0.305
1610813702206,2021-01-16T09.15.02.206,105.264,0.183,-0.183,-0.366
1610813702214,2021-01-16T09.15.02.214,105.272,0.122,-0.183,-0.305
1610813702225,2021-01-16T09.15.02.225,105.283,0.122,-0.244,-0.244
1610813702235,2021-01-16T09.15.02.235,105.293,0.122,-0.183,-0.244
1610813702245,2021-01-16T09.15.02.245,105.303,0.244,-0.183,-0.244
1610813702254,2021-01-16T09.15.02.254,105.312,0.183,-0.244,-0.244
1610813702264,2021-01-16T09.15.02.264,105.322,0.183,-0.183,-0.244
1610813702275,2021-01-16T09.15.02.275,105.333,0.122,-0.244,-0.244
1610813702285,2021-01-16T09.15.02.285,105.343,0.122,-0.244,-0.305
1610813702294,2021-01-16T09.15.02.294,105.352,0.122,-0.122,-0.244
1610813702304,2021-01-16T09.15.02.304,105.362,0.183,-0.122,-0.305
1610813702314,2021-01-16T09.15.02.314,105.372,0.061,-0.122,-0.244
1610813702324,2021-01-16T09.15.02.324,105.382,0.122,-0.122,-0.244
1610813702333,2021-01-16T09.15.02.333,105.391,0.061,-0.244,-0.305
1610813702343,2021-01-16T09.15.02.343,105.401,0.122,-0.305,-0.244
1610813702354,2021-01-16T09.15.02.354,105.412,0.183,-0.183,-0.305
1610813702364,2021-01-16T09.15.02.364,105.422,0.183,-0.183,-0.244
1610813702373,2021-01-16T09.15.02.373,105.431,0.183,-0.183,-0.244
1610813702383,2021-01-16T09.15.02.383,105.441,0.122,-0.305,-0.305
1610813702393,2021-01-16T09.15.02.393,105.451,0.122,-0.183,-0.244
1610813702403,2021-01-16T09.15.02.403,105.461,0.183,-0.183,-0.244
1610813702412,2021-01-16T09.15.02.412,105.470,0.122,-0.183,-0.305
1610813702422,2021-01-16T09.15.02.422,105.480,0.000,-0.183,-0.244
1610813702433,2021-01-16T09.15.02.433,105.491,0.183,-0.183,-0.305
1610813702443,2021-01-16T09.15.02.443,105.501,0.183,-0.183,-0.305
1610813702453,2021-01-16T09.15.02.453,105.511,0.061,-0.244,-0.244
1610813702462,2021-01-16T09.15.02.462,105.520,0.061,-0.183,-0.244
1610813702472,2021-01-16T09.15.02.472,105.530,0.122,-0.122,-0.305
1610813702483,2021-01-16T09.15.02.483,105.541,0.122,-0.183,-0.305
1610813702493,2021-01-16T09.15.02.493,105.551,0.122,-0.122,-0.244
1610813702502,2021-01-16T09.15.02.502,105.560,0.122,-0.122,-0.244
1610813702512,2021-01-16T09.15.02.512,105.570,0.122,-0.183,-0.305
1610813702522,2021-01-16T09.15.02.522,105.580,0.122,-0.122,-0.244
1610813702532,2021-01-16T09.15.02.532,105.590,0.244,-0.183,-0.183
1610813702541,2021-01-16T09.15.02.541,105.599,0.183,-0.183,-0.366
1610813702551,2021-01-16T09.15.02.551,105.609,0.061,-0.122,-0.244
1610813702562,2021-01-16T09.15.02.562,105.620,0.000,-0.122,-0.244
1610813702572,2021-01-16T09.15.02.572,105.630,0.122,-0.122,-0.305
1610813702581,2021-01-16T09.15.02.581,105.639,0.122,-0.183,-0.305
1610813702591,2021-01-16T09.15.02.591,105.649,0.122,-0.305,-0.366
1610813702601,2021-01-16T09.15.02.601,105.659,0.183,-0.183,-0.305
1610813702611,2021-01-16T09.15.02.611,105.669,0.061,-0.244,-0.366
1610813702620,2021-01-16T09.15.02.620,105.678,0.183,-0.122,-0.305
1610813702630,2021-01-16T09.15.02.630,105.688,0.122,-0.122,-0.244
1610813702641,2021-01-16T09.15.02.641,105.699,0.122,-0.244,-0.366
1610813702651,2021-01-16T09.15.02.651,105.709,0.122,-0.183,-0.366
1610813702660,2021-01-16T09.15.02.660,105.718,0.061,-0.183,-0.305
1610813702670,2021-01-16T09.15.02.670,105.728,0.122,-0.122,-0.305
1610813702680,2021-01-16T09.15.02.680,105.738,0.183,-0.122,-0.244
1610813702691,2021-01-16T09.15.02.691,105.749,0.122,-0.244,-0.305
1610813702699,2021-01-16T09.15.02.699,105.757,0.122,-0.122,-0.366
1610813702710,2021-01-16T09.15.02.710,105.768,0.183,-0.183,-0.305
1610813702720,2021-01-16T09.15.02.720,105.778,0.061,-0.244,-0.305
1610813702730,2021-01-16T09.15.02.730,105.788,0.061,-0.244,-0.305
1610813702740,2021-01-16T09.15.02.740,105.798,0.122,-0.244,-0.305
1610813702749,2021-01-16T09.15.02.749,105.807,0.122,-0.183,-0.366
1610813702759,2021-01-16T09.15.02.759,105.817,0.122,-0.244,-0.305
1610813702770,2021-01-16T09.15.02.770,105.828,0.122,-0.305,-0.305
1610813702780,2021-01-16T09.15.02.780,105.838,0.122,-0.305,-0.305
1610813702789,2021-01-16T09.15.02.789,105.847,0.061,-0.244,-0.305
1610813702799,2021-01-16T09.15.02.799,105.857,0.122,-0.183,-0.305
1610813702809,2021-01-16T09.15.02.809,105.867,0.122,-0.183,-0.366
1610813702819,2021-01-16T09.15.02.819,105.877,0.244,-0.244,-0.244
1610813702828,2021-01-16T09.15.02.828,105.886,0.122,-0.122,-0.366
1610813702838,2021-01-16T09.15.02.838,105.896,0.061,-0.122,-0.305
1610813702849,2021-01-16T09.15.02.849,105.907,0.183,-0.183,-0.305
1610813702859,2021-01-16T09.15.02.859,105.917,0.061,-0.244,-0.366
1610813702868,2021-01-16T09.15.02.868,105.926,0.061,-0.183,-0.305
1610813702878,2021-01-16T09.15.02.878,105.936,0.122,-0.122,-0.305
1610813702888,2021-01-16T09.15.02.888,105.946,0.061,-0.244,-0.183
1610813702899,2021-01-16T09.15.02.899,105.957,0.000,-0.183,-0.244
1610813702907,2021-01-16T09.15.02.907,105.965,0.122,-0.122,-0.305
1610813702918,2021-01-16T09.15.02.918,105.976,0.122,-0.244,-0.366
1610813702928,2021-01-16T09.15.02.928,105.986,0.000,-0.305,-0.305
1610813702938,2021-01-16T09.15.02.938,105.996,0.122,-0.183,-0.244
1610813702947,2021-01-16T09.15.02.947,106.005,0.183,-0.122,-0.305
1610813702957,2021-01-16T09.15.02.957,106.015,0.122,-0.183,-0.244
1610813702967,2021-01-16T09.15.02.967,106.025,0.122,-0.122,-0.305
1610813702978,2021-01-16T09.15.02.978,106.036,0.122,-0.183,-0.366
1610813702986,2021-01-16T09.15.02.986,106.044,0.183,-0.183,-0.244
1610813702997,2021-01-16T09.15.02.997,106.055,0.244,-0.305,-0.183
1610813703007,2021-01-16T09.15.03.007,106.065,0.122,-0.183,-0.305
1610813703017,2021-01-16T09.15.03.017,106.075,0.122,-0.244,-0.305
1610813703026,2021-01-16T09.15.03.026,106.084,0.183,-0.183,-0.244
1610813703036,2021-01-16T09.15.03.036,106.094,0.061,-0.244,-0.244
1610813703046,2021-01-16T09.15.03.046,106.104,0.061,-0.183,-0.305
1610813703057,2021-01-16T09.15.03.057,106.115,0.122,-0.244,-0.366
1610813703067,2021-01-16T09.15.03.067,106.125,0.122,-0.183,-0.305
1610813703076,2021-01-16T09.15.03.076,106.134,0.183,-0.244,-0.244
1610813703086,2021-01-16T09.15.03.086,106.144,0.183,-0.183,-0.427
1610813703096,2021-01-16T09.15.03.096,106.154,0.000,-0.122,-0.305
1610813703107,2021-01-16T09.15.03.107,106.165,0.061,-0.183,-0.305
1610813703115,2021-01-16T09.15.03.115,106.173,0.061,-0.244,-0.244
1610813703126,2021-01-16T09.15.03.126,106.184,0.183,-0.305,-0.305
1610813703136,2021-01-16T09.15.03.136,106.194,0.122,-0.122,-0.366
1610813703146,2021-01-16T09.15.03.146,106.204,0.122,-0.183,-0.305
1610813703155,2021-01-16T09.15.03.155,106.213,0.183,-0.305,-0.183
1610813703165,2021-01-16T09.15.03.165,106.223,0.183,-0.183,-0.244
1610813703175,2021-01-16T09.15.03.175,106.233,0.122,-0.183,-0.305
1610813703186,2021-01-16T09.15.03.186,106.244,0.000,-0.122,-0.244
1610813703194,2021-01-16T09.15.03.194,106.252,0.000,-0.244,-0.244
1610813703205,2021-01-16T09.15.03.205,106.263,0.122,-0.244,-0.305
1610813703215,2021-01-16T09.15.03.215,106.273,0.122,-0.061,-0.244
1610813703225,2021-01-16T09.15.03.225,106.283,0.183,-0.183,-0.305
1610813703234,2021-01-16T09.15.03.234,106.292,0.122,-0.183,-0.305
1610813703244,2021-01-16T09.15.03.244,106.302,0.061,-0.122,-0.305
1610813703254,2021-01-16T09.15.03.254,106.312,0.122,-0.122,-0.305
1610813703265,2021-01-16T09.15.03.265,106.323,0.122,-0.183,-0.305
1610813703274,2021-01-16T09.15.03.274,106.332,0.122,-0.305,-0.305
1610813703284,2021-01-16T09.15.03.284,106.342,0.244,-0.244,-0.305
1610813703294,2021-01-16T09.15.03.294,106.352,0.122,-0.183,-0.244
1610813703304,2021-01-16T09.15.03.304,106.362,0.122,-0.122,-0.244
1610813703313,2021-01-16T09.15.03.313,106.371,0.122,-0.183,-0.305
1610813703323,2021-01-16T09.15.03.323,106.381,0.183,-0.183,-0.244
1610813703334,2021-01-16T09.15.03.334,106.392,0.183,-0.122,-0.244
1610813703344,2021-01-16T09.15.03.344,106.402,0.061,-0.122,-0.305
1610813703354,2021-01-16T09.15.03.354,106.412,0.122,-0.183,-0.244
1610813703363,2021-01-16T09.15.03.363,106.421,0.122,-0.244,-0.305
1610813703373,2021-01-16T09.15.03.373,106.431,0.183,-0.122,-0.305
1610813703383,2021-01-16T09.15.03.383,106.441,0.061,-0.183,-0.366
1610813703394,2021-01-16T09.15.03.394,106.452,0.122,-0.244,-0.366
1610813703402,2021-01-16T09.15.03.402,106.460,0.122,-0.183,-0.305
1610813703413,2021-01-16T09.15.03.413,106.471,0.183,-0.183,-0.366
1610813703423,2021-01-16T09.15.03.423,106.481,0.183,-0.183,-0.305
1610813703433,2021-01-16T09.15.03.433,106.491,0.061,-0.183,-0.305
1610813703442,2021-01-16T09.15.03.442,106.500,0.244,-0.183,-0.305
1610813703452,2021-01-16T09.15.03.452,106.510,0.122,-0.122,-0.305
1610813703462,2021-01-16T09.15.03.462,106.520,0.061,-0.244,-0.305
1610813703473,2021-01-16T09.15.03.473,106.531,0.061,-0.183,-0.244
1610813703482,2021-01-16T09.15.03.482,106.540,0.183,-0.183,-0.305
1610813703492,2021-01-16T09.15.03.492,106.550,0.183,-0.183,-0.244
1610813703502,2021-01-16T09.15.03.502,106.560,0.000,-0.244,-0.183
1610813703512,2021-01-16T09.15.03.512,106.570,0.122,-0.122,-0.305
1610813703521,2021-01-16T09.15.03.521,106.579,0.244,-0.122,-0.366
1610813703531,2021-01-16T09.15.03.531,106.589,0.122,-0.122,-0.305
1610813703542,2021-01-16T09.15.03.542,106.600,0.122,-0.244,-0.244
1610813703552,2021-01-16T09.15.03.552,106.610,0.061,-0.122,-0.305
1610813703561,2021-01-16T09.15.03.561,106.619,0.122,-0.244,-0.244
1610813703571,2021-01-16T09.15.03.571,106.629,0.183,-0.183,-0.244
1610813703581,2021-01-16T09.15.03.581,106.639,0.122,-0.183,-0.244
1610813703591,2021-01-16T09.15.03.591,106.649,0.122,-0.183,-0.366
1610813703600,2021-01-16T09.15.03.600,106.658,0.122,-0.244,-0.366
1610813703610,2021-01-16T09.15.03.610,106.668,0.183,-0.122,-0.244
1610813703621,2021-01-16T09.15.03.621,106.679,0.183,-0.183,-0.305
1610813703631,2021-01-16T09.15.03.631,106.689,0.122,-0.244,-0.305
1610813703641,2021-01-16T09.15.03.641,106.699,0.183,-0.122,-0.244
1610813703650,2021-01-16T09.15.03.650,106.708,0.183,-0.183,-0.305
1610813703660,2021-01-16T09.15.03.660,106.718,0.244,-0.244,-0.244
1610813703671,2021-01-16T09.15.03.671,106.729,0.183,-0.183,-0.305
1610813703681,2021-01-16T09.15.03.681,106.739,0.061,-0.061,-0.244
1610813703690,2021-01-16T09.15.03.690,106.748,0.183,-0.061,-0.244
1610813703700,2021-01-16T09.15.03.700,106.758,0.183,-0.122,-0.305
1610813703710,2021-01-16T09.15.03.710,106.768,0.122,-0.061,-0.305
1610813703720,2021-01-16T09.15.03.720,106.778,0.122,-0.061,-0.244
1610813703729,2021-01-16T09.15.03.729,106.787,0.122,-0.183,-0.244
1610813703739,2021-01-16T09.15.03.739,106.797,0.122,-0.061,-0.244
1610813703750,2021-01-16T09.15.03.750,106.808,0.183,-0.122,-0.244
1610813703760,2021-01-16T09.15.03.760,106.818,0.000,-0.122,-0.366
1610813703769,2021-01-16T09.15.03.769,106.827,0.122,-0.244,-0.305
1610813703779,2021-01-16T09.15.03.779,106.837,0.183,-0.183,-0.305
1610813703789,2021-01-16T09.15.03.789,106.847,0.122,-0.183,-0.183
1610813703799,2021-01-16T09.15.03.799,106.857,0.122,-0.183,-0.305
1610813703808,2021-01-16T09.15.03.808,106.866,0.061,-0.183,-0.305
1610813703818,2021-01-16T09.15.03.818,106.876,0.061,-0.183,-0.305
1610813703829,2021-01-16T09.15.03.829,106.887,0.122,-0.183,-0.244
1610813703839,2021-01-16T09.15.03.839,106.897,0.061,-0.122,-0.244
1610813703848,2021-01-16T09.15.03.848,106.906,0.061,-0.244,-0.244
1610813703858,2021-01-16T09.15.03.858,106.916,0.122,-0.244,-0.305
1610813703868,2021-01-16T09.15.03.868,106.926,0.122,-0.183,-0.366
1610813703879,2021-01-16T09.15.03.879,106.937,0.122,-0.122,-0.305
1610813703887,2021-01-16T09.15.03.887,106.945,0.122,-0.183,-0.244
1610813703898,2021-01-16T09.15.03.898,106.956,0.183,-0.305,-0.366
1610813703908,2021-01-16T09.15.03.908,106.966,0.122,-0.244,-0.183
1610813703918,2021-01-16T09.15.03.918,106.976,0.122,-0.244,-0.305
1610813703927,2021-01-16T09.15.03.927,106.985,0.183,-0.305,-0.366
1610813703937,2021-01-16T09.15.03.937,106.995,0.061,-0.244,-0.244
1610813703947,2021-01-16T09.15.03.947,107.005,0.122,-0.061,-0.305
1610813703958,2021-01-16T09.15.03.958,107.016,0.122,-0.122,-0.366
1610813703968,2021-01-16T09.15.03.968,107.026,0.122,-0.305,-0.244
1610813703977,2021-01-16T09.15.03.977,107.035,0.122,-0.244,-0.305
1610813703987,2021-01-16T09.15.03.987,107.045,0.061,-0.122,-0.244
1610813703997,2021-01-16T09.15.03.997,107.055,0.061,-0.122,-0.244
1610813704007,2021-01-16T09.15.04.007,107.065,0.122,-0.183,-0.305
1610813704016,2021-01-16T09.15.04.016,107.074,0.061,-0.244,-0.244
1610813704026,2021-01-16T09.15.04.026,107.084,0.183,-0.183,-0.244
1610813704037,2021-01-16T09.15.04.037,107.095,0.061,-0.244,-0.305
1610813704047,2021-01-16T09.15.04.047,107.105,0.061,-0.183,-0.244
1610813704056,2021-01-16T09.15.04.056,107.114,0.183,-0.183,-0.244
1610813704066,2021-01-16T09.15.04.066,107.124,0.122,-0.183,-0.305
1610813704076,2021-01-16T09.15.04.076,107.134,0.061,-0.183,-0.244
1610813704087,2021-01-16T09.15.04.087,107.145,0.122,-0.122,-0.305
